State/UT,Commodity Group,Commodity,Date,Arrival Quantity,Arrival Unit,Modal Price,Price Unit
Punjab,Vegetables,Tomato,2024-10-28,319.57,Metric Tonnes,3391.73,Rs./Quintal
Punjab,Vegetables,Tomato,2024-10-29,189.2,Metric Tonnes,3486.24,Rs./Quintal
Punjab,Vegetables,Tomato,2024-10-30,221.1,Metric Tonnes,2905.56,Rs./Quintal
Punjab,Vegetables,Tomato,2024-10-31,108.55,Metric Tonnes,2730.2,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-01,172.08,Metric Tonnes,2700.46,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-02,137.37,Metric Tonnes,2801.58,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-03,10.06,Metric Tonnes,4279.32,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-04,241.2,Metric Tonnes,2643.57,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-05,196.53,Metric Tonnes,2935.17,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-06,189.52,Metric Tonnes,2539.95,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-07,227.79,Metric Tonnes,2578.06,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-08,196.82,Metric Tonnes,2813.33,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-09,633.15,Metric Tonnes,1891.94,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-10,11.2,Metric Tonnes,3985.71,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-11,287.95,Metric Tonnes,2694.19,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-12,234.0,Metric Tonnes,2873.17,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-13,176.89,Metric Tonnes,2705.16,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-14,195.01,Metric Tonnes,2990.87,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-15,190.1,Metric Tonnes,2646.75,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-16,146.16,Metric Tonnes,2443.3,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-17,5.4,Metric Tonnes,3761.11,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-18,240.64,Metric Tonnes,2426.65,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-19,185.1,Metric Tonnes,2944.88,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-20,241.92,Metric Tonnes,2880.11,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-21,250.17,Metric Tonnes,2668.4,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-22,317.7,Metric Tonnes,2927.44,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-23,243.58,Metric Tonnes,3072.71,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-24,12.97,Metric Tonnes,3178.87,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-25,355.71,Metric Tonnes,2867.98,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-26,324.96,Metric Tonnes,3114.75,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-27,292.9,Metric Tonnes,3111.06,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-28,294.02,Metric Tonnes,3195.81,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-29,264.55,Metric Tonnes,3033.31,Rs./Quintal
Punjab,Vegetables,Tomato,2024-11-30,263.8,Metric Tonnes,3009.34,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-01,39.88,Metric Tonnes,3776.58,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-02,341.11,Metric Tonnes,3129.38,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-03,272.27,Metric Tonnes,3131.75,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-04,195.42,Metric Tonnes,2810.73,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-05,188.77,Metric Tonnes,2841.86,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-06,237.45,Metric Tonnes,3036.66,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-07,237.65,Metric Tonnes,2904.55,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-08,16.16,Metric Tonnes,3675.74,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-09,437.11,Metric Tonnes,2724.4,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-10,264.06,Metric Tonnes,2909.46,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-11,440.54,Metric Tonnes,3365.95,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-12,276.86,Metric Tonnes,2996.39,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-13,339.07,Metric Tonnes,2391.02,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-14,191.55,Metric Tonnes,2175.46,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-15,12.59,Metric Tonnes,3196.58,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-16,477.84,Metric Tonnes,2064.78,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-17,226.29,Metric Tonnes,2280.69,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-18,264.81,Metric Tonnes,2450.05,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-19,303.89,Metric Tonnes,2522.84,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-20,362.75,Metric Tonnes,2762.67,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-21,267.76,Metric Tonnes,2413.02,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-22,46.84,Metric Tonnes,3915.35,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-23,306.46,Metric Tonnes,2227.16,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-24,274.35,Metric Tonnes,2597.92,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-25,248.66,Metric Tonnes,2424.47,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-26,250.08,Metric Tonnes,2483.69,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-27,218.53,Metric Tonnes,2321.95,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-28,131.12,Metric Tonnes,2243.04,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-29,7.6,Metric Tonnes,2668.42,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-30,152.07,Metric Tonnes,1866.55,Rs./Quintal
Punjab,Vegetables,Tomato,2024-12-31,325.65,Metric Tonnes,1995.36,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-01,224.55,Metric Tonnes,1797.29,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-02,262.4,Metric Tonnes,2043.35,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-03,249.88,Metric Tonnes,1772.02,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-04,195.53,Metric Tonnes,1523.22,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-05,11.12,Metric Tonnes,2395.32,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-06,425.51,Metric Tonnes,1615.21,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-07,378.37,Metric Tonnes,1568.77,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-08,295.5,Metric Tonnes,1480.43,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-09,329.83,Metric Tonnes,1470.99,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-10,280.11,Metric Tonnes,1176.19,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-11,187.16,Metric Tonnes,1493.91,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-12,16.49,Metric Tonnes,2370.59,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-13,255.17,Metric Tonnes,1487.51,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-14,259.02,Metric Tonnes,1505.17,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-15,371.61,Metric Tonnes,1446.7,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-16,249.86,Metric Tonnes,1434.61,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-17,248.06,Metric Tonnes,1370.97,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-18,287.33,Metric Tonnes,1259.64,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-19,32.8,Metric Tonnes,1284.6,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-20,317.48,Metric Tonnes,1262.01,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-21,222.78,Metric Tonnes,1267.48,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-22,272.11,Metric Tonnes,1211.52,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-23,301.67,Metric Tonnes,1091.61,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-24,214.97,Metric Tonnes,1120.37,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-25,307.0,Metric Tonnes,957.22,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-26,35.65,Metric Tonnes,1469.58,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-27,320.78,Metric Tonnes,1014.52,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-28,261.24,Metric Tonnes,1067.06,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-29,290.33,Metric Tonnes,1001.4,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-30,245.19,Metric Tonnes,1018.32,Rs./Quintal
Punjab,Vegetables,Tomato,2025-01-31,227.01,Metric Tonnes,1063.01,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-01,228.78,Metric Tonnes,946.31,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-02,12.5,Metric Tonnes,1485.6,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-03,254.45,Metric Tonnes,878.16,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-04,285.18,Metric Tonnes,1011.75,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-05,358.7,Metric Tonnes,1053.36,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-06,370.34,Metric Tonnes,1063.09,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-07,343.67,Metric Tonnes,972.53,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-08,260.34,Metric Tonnes,1043.21,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-09,15.66,Metric Tonnes,1366.99,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-10,496.33,Metric Tonnes,840.71,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-11,282.91,Metric Tonnes,1036.63,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-12,268.12,Metric Tonnes,878.35,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-13,464.48,Metric Tonnes,913.58,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-14,409.79,Metric Tonnes,1002.57,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-15,282.6,Metric Tonnes,986.01,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-16,18.0,Metric Tonnes,1202.61,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-17,392.29,Metric Tonnes,912.68,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-18,571.64,Metric Tonnes,951.19,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-19,396.17,Metric Tonnes,852.56,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-20,283.51,Metric Tonnes,920.31,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-21,445.14,Metric Tonnes,881.82,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-22,210.47,Metric Tonnes,1007.59,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-23,40.0,Metric Tonnes,1203.88,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-24,372.46,Metric Tonnes,1021.74,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-25,268.27,Metric Tonnes,1147.83,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-26,225.05,Metric Tonnes,987.09,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-27,343.9,Metric Tonnes,864.62,Rs./Quintal
Punjab,Vegetables,Tomato,2025-02-28,348.18,Metric Tonnes,909.42,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-01,256.18,Metric Tonnes,964.62,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-02,40.15,Metric Tonnes,1281.44,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-03,252.2,Metric Tonnes,928.89,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-04,320.5,Metric Tonnes,916.62,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-05,229.54,Metric Tonnes,1051.84,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-06,321.53,Metric Tonnes,950.4,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-07,485.06,Metric Tonnes,844.89,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-08,253.2,Metric Tonnes,854.31,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-09,21.4,Metric Tonnes,1158.64,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-10,565.07,Metric Tonnes,815.85,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-11,324.69,Metric Tonnes,751.5,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-12,363.6,Metric Tonnes,763.1,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-13,302.2,Metric Tonnes,814.03,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-14,220.53,Metric Tonnes,836.78,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-15,309.4,Metric Tonnes,796.97,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-16,18.59,Metric Tonnes,1332.17,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-17,372.57,Metric Tonnes,877.45,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-18,410.95,Metric Tonnes,997.6,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-19,334.72,Metric Tonnes,956.09,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-20,360.11,Metric Tonnes,925.94,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-21,336.95,Metric Tonnes,886.07,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-22,381.33,Metric Tonnes,933.47,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-23,46.11,Metric Tonnes,1403.93,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-24,459.76,Metric Tonnes,951.97,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-25,442.8,Metric Tonnes,859.81,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-26,331.96,Metric Tonnes,851.89,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-27,456.37,Metric Tonnes,898.83,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-28,362.7,Metric Tonnes,865.56,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-29,116.14,Metric Tonnes,782.7,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-30,6.33,Metric Tonnes,952.92,Rs./Quintal
Punjab,Vegetables,Tomato,2025-03-31,281.44,Metric Tonnes,818.48,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-01,247.02,Metric Tonnes,870.36,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-02,241.03,Metric Tonnes,922.56,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-03,350.15,Metric Tonnes,908.82,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-04,442.52,Metric Tonnes,968.42,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-05,335.38,Metric Tonnes,894.11,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-06,17.4,Metric Tonnes,1253.16,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-07,465.08,Metric Tonnes,931.08,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-08,379.49,Metric Tonnes,893.26,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-09,259.17,Metric Tonnes,856.17,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-10,358.62,Metric Tonnes,901.42,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-11,443.74,Metric Tonnes,959.09,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-12,236.68,Metric Tonnes,902.8,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-13,20.2,Metric Tonnes,1033.66,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-14,385.9,Metric Tonnes,1102.93,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-15,379.81,Metric Tonnes,1097.12,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-16,408.62,Metric Tonnes,1085.06,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-17,337.65,Metric Tonnes,1004.48,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-18,351.7,Metric Tonnes,942.8,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-19,287.51,Metric Tonnes,1101.98,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-20,18.25,Metric Tonnes,1422.74,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-21,501.19,Metric Tonnes,911.89,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-22,473.64,Metric Tonnes,1125.62,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-23,430.96,Metric Tonnes,1139.53,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-24,393.35,Metric Tonnes,1038.81,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-25,436.92,Metric Tonnes,1105.86,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-26,379.32,Metric Tonnes,1052.47,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-27,51.01,Metric Tonnes,1159.96,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-28,429.63,Metric Tonnes,792.05,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-29,427.74,Metric Tonnes,841.52,Rs./Quintal
Punjab,Vegetables,Tomato,2025-04-30,335.01,Metric Tonnes,989.65,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-01,334.87,Metric Tonnes,1101.55,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-02,493.57,Metric Tonnes,1109.45,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-03,224.79,Metric Tonnes,730.84,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-04,15.9,Metric Tonnes,1269.81,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-05,407.2,Metric Tonnes,1021.44,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-06,401.19,Metric Tonnes,956.78,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-07,403.48,Metric Tonnes,981.72,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-08,418.69,Metric Tonnes,922.36,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-09,386.22,Metric Tonnes,920.86,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-10,344.96,Metric Tonnes,960.24,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-11,11.78,Metric Tonnes,942.28,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-12,456.24,Metric Tonnes,878.62,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-13,405.18,Metric Tonnes,879.5,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-14,331.59,Metric Tonnes,819.18,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-15,364.41,Metric Tonnes,753.09,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-16,444.11,Metric Tonnes,795.3,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-17,320.01,Metric Tonnes,796.59,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-18,16.16,Metric Tonnes,1035.33,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-19,435.35,Metric Tonnes,811.13,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-20,471.06,Metric Tonnes,788.0,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-21,453.42,Metric Tonnes,766.73,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-22,499.75,Metric Tonnes,711.63,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-23,423.29,Metric Tonnes,745.39,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-24,313.58,Metric Tonnes,833.87,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-25,32.19,Metric Tonnes,1152.16,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-26,396.4,Metric Tonnes,816.88,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-27,283.13,Metric Tonnes,783.75,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-28,413.5,Metric Tonnes,580.45,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-29,429.83,Metric Tonnes,831.67,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-30,338.16,Metric Tonnes,638.89,Rs./Quintal
Punjab,Vegetables,Tomato,2025-05-31,331.95,Metric Tonnes,667.29,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-01,17.25,Metric Tonnes,958.26,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-02,371.86,Metric Tonnes,776.01,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-03,435.39,Metric Tonnes,697.69,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-04,511.37,Metric Tonnes,790.99,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-05,420.25,Metric Tonnes,812.83,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-06,335.52,Metric Tonnes,910.5,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-07,289.61,Metric Tonnes,1062.12,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-08,17.01,Metric Tonnes,1167.37,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-09,292.05,Metric Tonnes,1244.64,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-10,274.62,Metric Tonnes,1133.52,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-11,292.43,Metric Tonnes,1180.56,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-12,363.98,Metric Tonnes,1448.83,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-13,257.37,Metric Tonnes,1968.58,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-14,162.58,Metric Tonnes,1633.62,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-15,15.16,Metric Tonnes,1784.04,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-16,388.29,Metric Tonnes,1514.98,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-17,295.59,Metric Tonnes,1834.23,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-18,331.16,Metric Tonnes,1723.96,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-19,279.16,Metric Tonnes,1727.64,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-20,311.6,Metric Tonnes,1528.87,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-21,270.3,Metric Tonnes,1315.7,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-22,17.17,Metric Tonnes,1421.67,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-23,309.03,Metric Tonnes,1342.16,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-24,211.16,Metric Tonnes,1479.43,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-25,248.61,Metric Tonnes,1541.34,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-26,272.49,Metric Tonnes,1555.45,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-27,329.28,Metric Tonnes,1527.47,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-28,156.07,Metric Tonnes,1639.9,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-29,20.56,Metric Tonnes,1282.44,Rs./Quintal
Punjab,Vegetables,Tomato,2025-06-30,235.78,Metric Tonnes,1405.98,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-01,170.27,Metric Tonnes,1802.56,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-02,243.11,Metric Tonnes,1883.2,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-03,158.12,Metric Tonnes,1770.28,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-04,273.92,Metric Tonnes,1875.49,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-05,155.93,Metric Tonnes,1943.18,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-06,9.4,Metric Tonnes,1870.21,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-07,202.25,Metric Tonnes,2065.58,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-08,241.89,Metric Tonnes,1990.11,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-09,270.43,Metric Tonnes,2088.37,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-10,244.26,Metric Tonnes,2000.87,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-11,175.55,Metric Tonnes,2224.2,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-12,203.28,Metric Tonnes,2123.35,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-13,11.38,Metric Tonnes,2194.64,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-14,275.92,Metric Tonnes,2157.29,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-15,217.02,Metric Tonnes,2370.0,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-16,224.82,Metric Tonnes,2138.31,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-17,313.12,Metric Tonnes,2292.37,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-18,276.46,Metric Tonnes,2051.95,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-19,172.65,Metric Tonnes,2183.65,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-20,12.98,Metric Tonnes,2580.43,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-21,226.49,Metric Tonnes,2170.33,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-22,216.0,Metric Tonnes,2211.55,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-23,215.25,Metric Tonnes,2496.65,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-24,212.59,Metric Tonnes,2577.75,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-25,239.73,Metric Tonnes,2401.06,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-26,216.48,Metric Tonnes,2497.93,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-27,13.68,Metric Tonnes,1758.04,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-28,271.79,Metric Tonnes,3206.22,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-29,261.43,Metric Tonnes,3492.41,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-30,236.76,Metric Tonnes,3655.02,Rs./Quintal
Punjab,Vegetables,Tomato,2025-07-31,193.14,Metric Tonnes,4050.73,Rs./Quintal
Punjab,Vegetables,Tomato,2025-08-01,162.69,Metric Tonnes,4112.35,Rs./Quintal
Punjab,Vegetables,Tomato,2025-08-02,171.62,Metric Tonnes,3227.83,Rs./Quintal
Punjab,Vegetables,Tomato,2025-08-03,5.84,Metric Tonnes,3470.89,Rs./Quintal
